id,domain,skill,archetype,level,difficulty,answer_coder,answer_independent,answer_match,solve_note,status,struct_issues,quality_issues,guideline_issues,question_preview
NEW_SOL_006,problem_solving,6.1,working_backwards,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Devi thinks of a number. She multiplies it by 3, then adds 5, and gets 29. What "
NEW_SOL_007,problem_solving,6.1,working_backwards,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Kumar thinks of a number. He adds 7, then doubles the result, and gets 40. What "
NEW_SOL_008,problem_solving,6.1,working_backwards,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"A shop had some apples in the morning. It sold half of them, then sold 10 more, "
NEW_SOL_009,problem_solving,6.1,working_backwards,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Priya spent half her pocket money, then spent $4 more, and has $8 left. How much"
NEW_SOL_010,problem_solving,6.1,working_backwards,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"A tank was partly filled. 20 litres were added, then half the water was used, le"
NEW_SOL_011,problem_solving,6.1,working_backwards,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Jia thinks of a number. She subtracts 9, then multiplies by 4, and gets 48. What"
NEW_SOL_012,problem_solving,6.1,working_backwards,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"A farmer sold half her eggs, then sold 6 more, leaving 12 eggs. How many eggs di"
NEW_SOL_013,problem_solving,6.1,working_backwards,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Tom is 3 years older than twice Siti's age. Tom is 15. How old is Siti?
NEW_SOL_014,problem_solving,6.1,working_backwards,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"A box contains red and blue marbles. Half are red. 8 more red marbles are added,"
NEW_SOL_015,problem_solving,6.1,working_backwards,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"After giving half her stickers to her sister and 5 more to her brother, Ann has "
NEW_SOL_016,problem_solving,6.1,working_backwards,Challenge,hard,D,N/A,N/A,Checked structurally,PASS,,,,"A number is tripled, then 6 is subtracted, then the result is halved, giving 12."
NEW_SOL_017,problem_solving,6.1,working_backwards,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,Father is 4 years younger than 3 times his son's age. Father is 32. How old is h
NEW_SOL_018,problem_solving,6.1,working_backwards,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"A library lent out half its storybooks, then lent out 15 more, leaving 20. How m"
NEW_SOL_019,problem_solving,6.1,working_backwards,Challenge,hard,B,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,Ming saved money for 3 weeks. Each week he saved $5 more than the week before. I
NEW_SOL_020,problem_solving,6.1,working_backwards,Master,hard,A,N/A,N/A,Checked structurally,PASS,,,,A bottle and its cap cost $11. The bottle costs $10 more than the cap. How much 
NEW_SOL_021,problem_solving,6.3,before_after,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Ali had 10 marbles and gave 3 to Bala. How many does Ali have now?
NEW_SOL_022,problem_solving,6.3,before_after,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,Mei had 15 stickers and her brother gave her 5 more. How many does Mei have now?
NEW_SOL_023,problem_solving,6.3,before_after,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,A box held 20 apples. 8 were sold. How many are left in the box?
NEW_SOL_024,problem_solving,6.3,before_after,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,A tank held 30 litres. 12 more litres were added. How much water is in the tank 
NEW_SOL_025,problem_solving,6.3,before_after,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,"Sara ran 60 metres, rested, then ran 25 metres more. How far did she run in tota"
NEW_SOL_026,problem_solving,6.3,before_after_transfer,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,A has 20 stickers and B has 12 stickers. How many stickers must A give B so that
NEW_SOL_027,problem_solving,6.3,before_after_transfer,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,X has 30 marbles and Y has 18 marbles. How many must X give Y so that both have 
NEW_SOL_028,problem_solving,6.3,before_after_transfer,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Ali has 45 cards and Bala has 25 cards. Ali gives some cards to Bala and now bot
NEW_SOL_029,problem_solving,6.3,before_after_transfer,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,A gave B 5 stickers and now both have 20 stickers. How many stickers did A start
NEW_SOL_030,problem_solving,6.3,before_after_transfer,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"After B gives A 6 marbles, both have 30 marbles. How many marbles did B start wi"
NEW_SOL_031,problem_solving,6.3,before_after_transfer,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,C had twice as many stamps as D. C gave D 10 stamps and now both have the same n
NEW_SOL_032,problem_solving,6.3,before_after_transfer,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,E had 3 times as many coins as F. E gave F 12 coins and now both have the same n
NEW_SOL_033,problem_solving,6.3,before_after_transfer,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,G and H end up equal after G gives H 7 marbles. G started with 40 marbles. How m
NEW_SOL_034,problem_solving,6.3,before_after_transfer,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"After I gives J 9 pens, I has 25 pens and J has 31 pens. How many pens did I sta"
NEW_SOL_035,problem_solving,6.3,before_after_transfer,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,K gives L 8 stickers. K now has 22 stickers and L now has 30 stickers. How many 
NEW_SOL_036,problem_solving,6.3,before_after_transfer,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,A started with 30 stickers. First A gives B 6 stickers so A and B are equal. The
NEW_SOL_037,problem_solving,6.3,before_after_transfer,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"P had twice as many marbles as Q. After P gives Q 15 marbles, Q has twice as man"
NEW_SOL_038,problem_solving,6.3,before_after_transfer,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"A has 36 stickers, B has 24 and C has 12. They share so that all three end up eq"
NEW_SOL_039,problem_solving,6.3,before_after_transfer,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,M gives N half of M's marbles. Then N gives M 5 marbles back. In the end M has 2
NEW_SOL_040,problem_solving,6.3,before_after_transfer,Master,hard,C,N/A,N/A,Checked structurally,PASS,,,,"A has 60 marbles, B has 20 and C has 10. A gives B enough marbles to double B's "
NEW_SOL_041,problem_solving,6.6,pattern_application,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Cans are stacked: bottom row 5 cans, then 4, then 3, then 2, then 1 on top. How "
NEW_SOL_042,problem_solving,6.6,pattern_application,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Matchsticks make squares in a row sharing sides. 1 square needs 4 sticks. Each e
NEW_SOL_043,problem_solving,6.6,pattern_application,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Matchsticks make triangles in a row sharing sides. 1 triangle needs 3 sticks. Ea
NEW_SOL_044,problem_solving,6.6,pattern_application,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,"Square tables join in a row. 1 table seats 4, 2 tables seat 6, 3 tables seat 8. "
NEW_SOL_045,problem_solving,6.6,pattern_application,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Floor tiles form a 4-by-4 square. How many tiles are on the border (outer edge) 
NEW_SOL_046,problem_solving,6.6,pattern_application,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Bowling pins stand in rows: 1 pin, then 2, then 3, then 4. How many pins are the"
NEW_SOL_047,problem_solving,6.6,pattern_application,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,4 friends meet. Each pair shakes hands exactly once. How many handshakes are the
NEW_SOL_048,problem_solving,6.6,pattern_application,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,5 points are drawn on a circle. Lines join every pair of points. How many lines 
NEW_SOL_049,problem_solving,6.6,pattern_application,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,Matchsticks make 10 squares in a row sharing sides. 1 square needs 4 sticks and 
NEW_SOL_050,problem_solving,6.6,pattern_application,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,6 pupils meet. Each pair shakes hands exactly once. How many handshakes are ther
NEW_SOL_051,problem_solving,6.6,pattern_application,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,Floor tiles form a 5-by-5 square. How many tiles are on the border of the square
NEW_SOL_052,problem_solving,6.6,pattern_application,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Oranges are stacked in square layers: 1 orange, then 4 (2 by 2), then 9 (3 by 3)"
NEW_SOL_053,problem_solving,6.6,pattern_application,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,Pentagons join in a row sharing sides. 1 pentagon needs 5 sticks. Each extra pen
NEW_SOL_054,problem_solving,6.6,pattern_application,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Hexagons join in a row sharing sides. 1 hexagon needs 6 sticks. Each extra hexag
NEW_SOL_055,problem_solving,6.6,pattern_application,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,Matchstick triangles alternate pointing up and down to make a flat strip of 10 t
NEW_SOL_056,problem_solving,6.2,guess_check,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,A farm has chickens and rabbits: 5 heads and 14 legs in total. How many chickens
NEW_SOL_057,problem_solving,6.2,guess_check,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,A farm has chickens and rabbits: 8 heads and 22 legs in total. How many rabbits 
NEW_SOL_058,problem_solving,6.2,guess_check,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"A machine sells 10 ride tokens: some $2 tokens and some $3 tokens, totalling $26"
NEW_SOL_059,problem_solving,6.2,guess_check,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,A quiz has 8 questions. Correct answers score 5 points; wrong answers lose 2 poi
NEW_SOL_060,problem_solving,6.2,guess_check,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,Father and son are 50 years old altogether. Father is 30 years older than his so
NEW_SOL_061,problem_solving,6.2,guess_check,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Two numbers add to 20 and differ by 4. What is the smaller number?
NEW_SOL_062,problem_solving,6.2,guess_check,Think,medium,A,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,A rectangle has perimeter 30 cm. Its length is 5 cm more than its width. What is
NEW_SOL_063,problem_solving,6.2,guess_check,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,A farm has chickens and rabbits: 12 heads and 34 legs in total. How many rabbits
NEW_SOL_064,problem_solving,6.2,guess_check,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"A purse has 10 coins: some 50-cent and some 20-cent coins, totalling $3.80. How "
NEW_SOL_065,problem_solving,6.2,guess_check,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,Two numbers multiply to 36 and differ by 5. What is the smaller number?
NEW_SOL_066,problem_solving,6.2,guess_check,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"In a game, 2-pointers and 3-pointers: 10 successful shots score 24 points. How m"
NEW_SOL_067,problem_solving,6.2,guess_check,Master,hard,C,N/A,N/A,Checked structurally,PASS,,,,"A farm has chickens, rabbits and ducks: 10 heads and 28 legs. There are twice as"
NEW_SOL_068,problem_solving,6.2,guess_check,Think,medium,B,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,A rectangle's length is twice its width. Its perimeter is 36 cm. What is the wid
NEW_SOL_069,problem_solving,6.2,guess_check,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Three consecutive whole numbers add to 36. What is the middle number?
NEW_SOL_070,problem_solving,6.2,guess_check,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Three consecutive even numbers add to 30. What is the largest of the three?
NEW_SOL_071,problem_solving,6.5,make_list,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,How many 2-digit numbers can you make using only the digits 1 and 2 (digits may 
NEW_SOL_072,problem_solving,6.5,make_list,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,You have 2 shirts and 3 pairs of pants. How many different shirt-and-pants outfi
NEW_SOL_073,problem_solving,6.5,make_list,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"How many 3-digit numbers can you make using the digits 1, 2 and 3 exactly once e"
NEW_SOL_074,problem_solving,6.5,make_list,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,An ice-cream stall has 3 flavours and 2 cone types. How many different flavour-a
NEW_SOL_075,problem_solving,6.5,make_list,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"How many 2-digit numbers can you make from the digits 2, 5 and 8 without repeati"
NEW_SOL_076,problem_solving,6.5,make_list,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"Three runners compete for gold, silver and bronze medals. In how many different "
NEW_SOL_077,problem_solving,6.5,make_list,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,In how many ways can you make exactly 10 cents using 5-cent and 1-cent coins?
NEW_SOL_078,problem_solving,6.5,make_list,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"How many 2-digit even numbers can you make from the digits 1, 2 and 3 without re"
NEW_SOL_079,problem_solving,6.5,make_list,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"How many 3-digit numbers can you make from the digits 4, 5 and 6 without repeati"
NEW_SOL_080,problem_solving,6.5,make_list,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"A pizza can have exactly 2 of these 3 toppings: cheese, mushroom, corn. How many"
NEW_SOL_081,problem_solving,6.5,make_list,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,In how many ways can you make exactly 20 cents using 10-cent and 5-cent coins?
NEW_SOL_082,problem_solving,6.5,make_list,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"How many 3-digit even numbers can you make from the digits 1, 2, 3 and 4 without"
NEW_SOL_083,problem_solving,6.5,make_list,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"Four runners compete for gold, silver and bronze medals (only the top 3 get meda"
NEW_SOL_084,problem_solving,6.5,make_list,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"How many 2-digit numbers can you make from the digits 0, 1 and 2 without repeati"
NEW_SOL_085,problem_solving,6.5,make_list,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,"How many 3-digit numbers from the digits 1, 2, 3, 4 and 5 (no repeats) are divis"
NEW_SOL_086,problem_solving,6.4,draw_diagram,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Trees are planted 5 metres apart in a straight row. The first tree is at 0 m. Wh
NEW_SOL_087,problem_solving,6.4,draw_diagram,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,School starts at 8:00 am. The bus ride takes 30 minutes. What time must Mei leav
NEW_SOL_088,problem_solving,6.4,draw_diagram,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"10 trees stand in a row, 4 metres apart. What is the distance from the 1st tree "
NEW_SOL_089,problem_solving,6.4,draw_diagram,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"12 lamp posts stand in a row, 5 metres apart. What is the distance from the 1st "
NEW_SOL_090,problem_solving,6.4,draw_diagram,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,A staircase has 10 steps. Each step is 20 cm high. How high is the top of the st
NEW_SOL_091,problem_solving,6.4,draw_diagram,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"15 lamp posts stand in a row, 6 metres apart. What is the distance from the 1st "
NEW_SOL_092,problem_solving,6.4,draw_diagram,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"A snail climbs a 10-metre wall. Each day it climbs 3 m up, then slides 2 m down "
NEW_SOL_093,problem_solving,6.4,draw_diagram,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"20 trees stand in a row, 3 metres apart. What is the distance from the 1st tree "
NEW_SOL_094,problem_solving,6.4,draw_diagram,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"A snail climbs a 17-metre wall. Each day it climbs 5 m up, then slides 3 m down "
NEW_SOL_095,problem_solving,6.4,draw_diagram,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"A clock chimes once at 1 o'clock, twice at 2 o'clock, and so on up to 6 times at"
NEW_SOL_096,problem_solving,6.4,draw_diagram,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"Fence posts stand every 2 metres along a straight 20-metre fence, with a post at"
NEW_SOL_097,problem_solving,6.4,draw_diagram,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,"Two equal candles: candle A burns out in 6 hours, candle B in 3 hours. Both are "
NEW_SOL_098,problem_solving,6.4,draw_diagram,Master,hard,C,N/A,N/A,Checked structurally,PASS,,,,Towns A and B are 60 km apart. A car leaves A at 40 km/h and a car leaves B at 2
NEW_SOL_099,problem_solving,6.4,draw_diagram,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,One bell rings every 6 minutes and a whistle blows every 8 minutes. Both sound t
NEW_SOL_100,problem_solving,6.4,draw_diagram,Master,hard,A,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,Two snails race up a 12-metre wall. Snail A climbs 3 m and slides 1 m each day. 
NEW_VER_001,verbal_reasoning,3.3,codes_ciphers,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,"In a code, A = 1, B = 2, C = 3 and so on. What is the code for CAT?"
NEW_VER_002,verbal_reasoning,3.3,codes_ciphers,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, A = 1, B = 2, C = 3 and so on. What is the code for DOG?"
NEW_VER_003,verbal_reasoning,3.3,codes_ciphers,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, A = 1, B = 2, C = 3 and so on. Which word has code 30?"
NEW_VER_004,verbal_reasoning,3.3,codes_ciphers,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, each letter moves one step forward: A becomes B, B becomes C. CAT bec"
NEW_VER_005,verbal_reasoning,3.3,codes_ciphers,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, each letter moves one step backward: B becomes A, C becomes B. DBU be"
NEW_VER_006,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, Z = 1, Y = 2, X = 3 and so on backwards (A = 26). What is the code fo"
NEW_VER_007,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, each letter is replaced by its position doubled: A = 2, B = 4, C = 6."
NEW_VER_008,verbal_reasoning,3.3,codes_ciphers,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,CAT is coded as 24 (3+1+20). DOG is coded as 26 (4+15+7). How is PIG coded? (P=1
NEW_VER_009,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Each letter moves 2 steps forward: CAT becomes ECV (C→E, A→C, T→V). What does BO"
NEW_VER_010,verbal_reasoning,3.3,codes_ciphers,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"Vowels are worth 5 each and consonants are worth their position (B=2, C=3...). W"
NEW_VER_011,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, the word's letters are reversed: CAT becomes TAC. What does STOP beco"
NEW_VER_012,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, only the consonants count (A=1...Z=26, vowels = 0). APPLE = P(16) + P"
NEW_VER_013,verbal_reasoning,3.3,codes_ciphers,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,SUN is coded as 54 (19+21+14). MOON is coded as 57 (13+15+15+14). How is STAR co
NEW_VER_014,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Each letter moves 3 steps forward: DOG becomes GRJ (D→G, O→R, G→J). What does CA"
NEW_VER_015,verbal_reasoning,3.3,codes_ciphers,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,First and last letters swap: STOP becomes PTOS. MART becomes ___?
NEW_VER_016,verbal_reasoning,3.3,codes_ciphers,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,"Vowels shift +1 (A→B, E→F, I→J, O→P, U→V) and consonants stay the same. APPLE be"
NEW_VER_017,verbal_reasoning,3.3,codes_ciphers,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"Z=1 ... A=26 (reversed). EVIL is coded as 22+5+18+15 = 60? Compute: E=22, V=5, I"
NEW_VER_018,verbal_reasoning,3.3,codes_ciphers,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,"Each consonant moves +1 and each vowel moves −1 (A→Z wrapping): CAT (C→D, A→Z, T"
NEW_VER_019,verbal_reasoning,3.3,codes_ciphers,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,Vowels are written twice and consonants stay the same: APPLE becomes AAPPLEE. Wh
NEW_VER_020,verbal_reasoning,3.3,codes_ciphers,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,A word's code is (first letter value) × (number of letters). CAT = 3 × 3 = 9. Wh
NEW_VER_021,verbal_reasoning,3.3,codes_ciphers,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,Each letter is replaced by (its position × its order in the word): CAT → C(3×1) 
NEW_VER_022,verbal_reasoning,3.3,codes_ciphers,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"In a code, A = 1 ... Z = 26. FISH = 6+9+19+8 = 42. What is BIRD? (B=2, I=9, R=18"
NEW_VER_023,verbal_reasoning,3.3,codes_ciphers,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"In a code, A = 1 ... Z = 26. LION = 12+9+15+14 = 50. What is TIGER? (T=20, I=9, "
NEW_VER_024,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Each letter moves 1 step forward. SUN becomes TVO. What does MOON become? (M→N, "
NEW_VER_025,verbal_reasoning,3.3,codes_ciphers,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"In a code, words are written backwards and then each letter moves +1: CAT → TAC "
NEW_VER_026,verbal_reasoning,3.1,verbal_analogy,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,Hot is to cold as day is to ___?
NEW_VER_027,verbal_reasoning,3.1,verbal_analogy,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,Big is to small as happy is to ___?
NEW_VER_028,verbal_reasoning,3.1,verbal_analogy,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,Fast is to slow as up is to ___?
NEW_VER_029,verbal_reasoning,3.1,verbal_analogy,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Dog is to puppy as cat is to ___?
NEW_VER_030,verbal_reasoning,3.1,verbal_analogy,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,Bird is to nest as bee is to ___?
NEW_VER_031,verbal_reasoning,3.1,verbal_analogy,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Cow is to moo as dog is to ___?
NEW_VER_032,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Book is to read as song is to ___?
NEW_VER_033,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Pen is to write as knife is to ___?
NEW_VER_034,verbal_reasoning,3.1,verbal_analogy,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,Doctor is to hospital as teacher is to ___?
NEW_VER_035,verbal_reasoning,3.1,verbal_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Fish is to water as bird is to ___?
NEW_VER_036,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Car is to road as train is to ___?
NEW_VER_037,verbal_reasoning,3.1,verbal_analogy,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,Hammer is to nail as scissors is to ___?
NEW_VER_038,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Spider is to web as bird is to ___?
NEW_VER_039,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Hot is to cold as light (not heavy) is to ___?
NEW_VER_040,verbal_reasoning,3.1,verbal_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Beginning is to end as morning is to ___?
NEW_VER_041,verbal_reasoning,3.1,verbal_analogy,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,Smile is to happy as frown is to ___?
NEW_VER_042,verbal_reasoning,3.1,verbal_analogy,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,Wing is to bird as fin is to ___?
NEW_VER_043,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Page is to book as brick is to ___?
NEW_VER_044,verbal_reasoning,3.1,verbal_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Seed is to plant as egg is to ___?
NEW_VER_045,verbal_reasoning,3.1,verbal_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Clock is to time as thermometer is to ___?
NEW_VER_046,verbal_reasoning,3.1,verbal_analogy,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,Author is to book as composer is to ___?
NEW_VER_047,verbal_reasoning,3.1,verbal_analogy,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,Hungry is to eat as thirsty is to ___?
NEW_VER_048,verbal_reasoning,3.1,verbal_analogy,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,Caterpillar is to butterfly as tadpole is to ___?
NEW_VER_049,verbal_reasoning,3.1,verbal_analogy,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,Lens is to camera as string is to ___?
NEW_VER_050,verbal_reasoning,3.1,verbal_analogy,Master,hard,A,N/A,N/A,Checked structurally,PASS,,,,Chapter is to book as act is to ___?
NEW_VER_051,verbal_reasoning,3.6,letter_series,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,"What comes next: A, B, C, D, ___?"
NEW_VER_052,verbal_reasoning,3.6,letter_series,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,"What comes next: A, C, E, G, ___? (Skip one letter each time.)"
NEW_VER_053,verbal_reasoning,3.6,letter_series,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"What comes next: Z, Y, X, W, ___?"
NEW_VER_054,verbal_reasoning,3.6,letter_series,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"What comes next: A, B, D, G, K, ___? (The jumps grow: +1, +2, +3, +4.)"
NEW_VER_055,verbal_reasoning,3.6,letter_series,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"What comes next: A, E, I, M, ___? (Jump 4 each time.)"
NEW_VER_056,verbal_reasoning,3.6,letter_series,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"What comes next: B, D, H, N, ___? (The jumps grow: +2, +4, +6.)"
NEW_VER_057,verbal_reasoning,3.6,letter_series,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"What comes next: A, Z, B, Y, C, ___? (Take from the front, then the back, altern"
NEW_VER_058,verbal_reasoning,3.6,letter_series,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"What comes next: E, G, J, L, O, ___? (Jumps alternate +2, +3.)"
NEW_VER_059,verbal_reasoning,3.6,letter_series,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"What comes next: Q, P, O, N, ___?"
NEW_VER_060,verbal_reasoning,3.6,letter_series,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"What comes next: D, H, L, P, ___? (Jump 4 each time.)"
